Id,audit_year,Country,Hospital.Site,Hospital.Beds..HC.,Diabetic.Patients..BA.,Prevalence.of.diabetes,Percentage.White,Percentage.emergency,Percentage.Mangement.of.diabetes,Percentage.other.medical,Percentage.Non.Medical,Percentage.Diabetes.Type.1,Percentage.Diabetes.Type.2...Insulin,Percentage.Diabetes.Type.2...Non.insulin,Percentage.Diabetes.Type.2...Diet.only,Percentage.Diabetes.Type.Other,Nursing.hours,Consultant.hours,Dietician.hours,Podiatrist.hours,Blood.Glucose.monitoring.Days,Appropriate.Days,Good.Diabetes.Days,Visit.by.specialist.diabetes.team,Medication.errors,prescription.errors,management.errors,Insulin.Errors,Admitted.with.foot.disease,Seen.by.the.MDT.within.24.hours,Foot.Risk.Assessment.completed.within.24.hours,Foot.Risk.Assessment.completed.during.the.hospital.stay,X..Severe.Hypo,X..Minor.Hypo,Meals.Suitable,Meals.Timing,Meals.Choice,Staff.Knowledge...Answer.Qs,Staff.Knowledge...Emotional.support,Staff.Knowledge...Work.together,Overall.Satisfaction,Patient.reported.unexpected.high,Patient.reported.unexpected.low,Able.to.take.control.of.diabetes.care,Staff.aware.of.diabetes,some.all.or.most.staff.know.enough.about.diabetes,Percentage.renal.replacement.therapy
608,2012,England,Hospital,220,20,0.091,0.5,0.368,0,0.65,0.35,0,0.842,0.158,0,0,1,0.7,0,0,6.7,5.7,3.6,0.1,0.579,0.211,0.579,0.368,0,1,0.15,0.2,0.167,0,0.765,0.776,0.615,0.939,0.661,0.422,0.925,0.522,0.291,0.732,0.821,0.547,0.1
609,2012,England,Hospital,321,34,0.106,1,1,0.147,0.706,0.147,0.182,0.455,0.242,0.121,0,2.6,0.5,4,2.2,6.7,6.5,4.4,0.265,0.292,0.208,0.125,0.125,0.118,0.75,0.094,0.094,0.036,0.194,0.891,0.892,0.918,0.826,1,0.258,0.918,0.069,0.202,0.772,0.681,0.735,0.059
610,2012,England,Hospital,177,31,0.175,1,0.933,0.033,0.733,0.233,0,0.552,0.241,0.207,0,2.4,0.9,1.7,0,7,6.8,4.9,0.267,0.55,0.5,0.1,0.25,0.067,0,0,0.033,0.04,0.333,0.961,0.85,0.886,1,1,0.414,1,0.148,0.296,0.818,0.908,0.547,0
611,2012,England,Hospital,486,73,0.15,0.849,0.855,0.057,0.686,0.257,0.056,0.375,0.361,0.194,0.014,0.2,0.7,0.1,0.1,6.8,6.1,4.3,0.265,0.56,0.32,0.28,0.28,0.014,0,0.029,0.057,0.052,0.174,0.942,0.737,0.604,0.898,0.862,0.436,0.897,0.238,0.214,0.539,0.88,0.684,0.014
612,2012,England,Hospital,479,101,0.211,0.861,0.885,0.05,0.67,0.28,0.03,0.287,0.495,0.188,0,1,0.4,0,0.3,6.9,6.7,4.6,0.388,0.377,0.208,0.221,0.234,0.131,0.385,0.326,0.347,0.071,0.172,0.97,0.715,0.785,0.829,0.886,0.507,0.905,0.189,0.215,0.661,0.877,0.764,0.01
613,2012,England,Hospital,370,52,0.141,0.942,0.813,0.038,0.635,0.327,0.038,0.288,0.423,0.25,0,2.1,0.7,0.8,0.4,4,7,7,0.962,0.263,0.158,0.132,0.184,0.096,0.6,0.942,0.942,0.041,0.265,0.955,0.768,0.697,0.919,0.776,0.329,0.926,0.187,0.288,0.486,0.89,0.768,0
614,2012,England,Hospital,142,25,0.176,1,0.92,0.125,0.583,0.292,0.12,0.36,0.4,0.12,0,5.3,2.6,1.1,0.5,6.9,6.6,4.8,0.48,0.478,0.348,0.217,0.348,0.16,0.5,0.64,0.64,0.16,0.16,0.923,0.899,0.689,1,1,0.843,0.964,0.388,0.09,0.549,0.881,0.797,0
615,2012,England,Hospital,426,69,0.162,0.928,0.938,0.029,0.647,0.324,0.091,0.303,0.379,0.227,0,2,2.2,0.5,0.1,6.7,6,3.7,0.203,0.362,0.17,0.277,0.17,0.015,0,0.075,0.094,0.195,0.237,0.789,0.538,0.6,0.839,0.792,0.4,0.863,0.343,0.269,0.452,0.687,0.677,0.029
616,2012,England,Hospital,432,74,0.171,0.919,0.908,0.153,0.639,0.208,0.054,0.297,0.351,0.297,0,1,0.3,0,0.1,6.9,6.9,5.6,0.164,0.234,0.064,0.191,0.17,0.054,0,0.068,0.068,0.069,0.11,0.874,0.706,0.619,1,1,0.647,0.941,0.258,0.305,0.593,1,0.874,0
617,2012,England,Site,628,104,0.166,0.846,0.798,0.121,0.636,0.242,0.062,0.474,0.289,0.124,0.052,3.1,0.8,0.5,0.3,6.7,6,3.5,0.313,0.506,0.392,0.215,0.291,0.13,0.364,0.167,0.198,0.16,0.195,0.811,0.733,0.611,0.898,0.869,0.537,0.892,0.24,0.259,0.561,0.773,0.709,0.078
618,2012,England,Hospital,431,51,0.118,0.902,0.837,0.06,0.68,0.26,0.125,0.292,0.438,0.125,0.021,1.5,0.7,0.7,0.5,6.9,6.9,4.2,0.44,0.474,0.447,0.105,0.316,0.106,0.4,0.426,0.447,0.238,0.159,0.961,0.653,0.714,1,1,0.469,0.853,0.122,0.271,0.651,0.968,0.775,0.059
619,2012,England,Hospital,182,35,0.192,0.886,0.939,0,0.706,0.294,0.029,0.324,0.529,0.118,0,2.2,1.6,0.5,0.5,6.8,6.8,4.7,0.353,0.367,0.233,0.2,0.2,0.118,0,0.059,0.118,0,0.118,0.747,0.782,0.604,0.732,0.795,0.479,0.807,0.206,0.251,0.34,0.777,0.704,0
620,2012,England,Hospital,281,57,0.203,0.193,0.685,0.109,0.764,0.127,0.019,0.604,0.283,0.057,0.038,2,0.4,0.2,0.7,6.5,6.1,2.9,0.25,0.326,0.13,0.239,0.196,0.075,1,0.173,0.25,0.089,0.192,0.742,0.571,0.462,0.738,0.388,0.213,0.622,0.429,0.274,0.376,0.767,0.561,0
621,2012,England,Site,816,150,0.184,0.627,0.856,0.059,0.757,0.184,0.03,0.4,0.422,0.119,0.03,1.8,0.8,0.5,0.3,6.8,6.2,3.4,0.275,0.492,0.274,0.323,0.21,0.041,0.333,0.847,0.854,0.089,0.231,0.791,0.655,0.577,0.668,0.781,0.497,0.715,0.223,0.127,0.627,0.725,0.684,0.074
622,2012,England,Hospital,500,74,0.148,0.865,0.761,0.096,0.781,0.123,0.082,0.288,0.521,0.096,0.014,1.1,0.3,0,0,6.9,6.6,5,0.356,0.339,0.214,0.179,0.196,0.096,0.429,0.722,0.833,0.154,0.246,0.821,0.729,0.647,0.716,0.825,0.529,0.853,0.242,0.425,0.487,0.866,0.598,0
623,2012,England,Hospital,426,52,0.122,0.981,0.923,0.038,0.654,0.308,0.058,0.173,0.442,0.288,0.038,2.2,0.5,0.2,1.7,6.4,6.3,4.4,0.098,0.364,0.242,0.212,0.212,0.058,0.667,0.277,0.298,0.057,0.152,0.959,0.803,0.76,0.78,0.886,0.398,0.88,0.184,0.131,0.542,0.736,0.695,0.019
624,2012,England,Site,365,53,0.145,0.943,0.904,0.038,0.769,0.192,0.039,0.412,0.275,0.275,0,3.3,0.7,0.2,0.2,6.8,6.2,5.5,0.245,0.103,0.069,0.034,0.069,0.094,0.8,0.135,0.173,0.104,0.125,1,0.853,0.682,1,1,0.623,1,0.048,0.195,0.594,1,0.843,0
625,2012,England,Hospital,997,154,0.154,0.662,0.801,0.085,0.536,0.379,0.06,0.463,0.295,0.134,0.047,2.3,0.5,0.5,0.1,6.7,6.7,4.1,0.371,0.306,0.14,0.223,0.231,0.065,0.556,0.26,0.293,0.095,0.182,0.772,0.691,0.573,0.748,0.746,0.359,0.815,0.285,0.248,0.569,0.815,0.67,0.124
626,2012,England,Hospital,755,70,0.093,0.557,0.629,0,0.571,0.429,0.06,0.328,0.507,0.06,0.045,1.3,1.2,0.4,0.1,6.8,6.3,4.2,0.313,0.517,0.259,0.31,0.155,0.101,0.667,0.148,0.197,0.078,0.154,0.642,0.544,0.365,0.6,0.705,0.183,0.665,0.311,0.167,0.444,0.767,0.473,0
627,2012,England,Site,1327,161,0.121,0.925,0.656,0.069,0.619,0.313,0.05,0.275,0.4,0.225,0.05,0.2,0.3,0,1.9,6.7,6.5,4.6,0.24,0.319,0.235,0.151,0.185,0.115,0.529,0.445,0.781,0.068,0.192,0.899,0.813,0.771,0.82,0.917,0.521,0.907,0.216,0.128,0.686,0.8,0.666,0.037
628,2012,England,Hospital,324,40,0.123,0.875,0.711,0.025,0.625,0.35,0.051,0.308,0.333,0.256,0.051,2.4,0.6,1.3,0.2,6.2,5.8,3.4,0.125,0.72,0.36,0.52,0.44,0.054,1,0.054,0.054,0.138,0.194,0.859,0.744,0.636,0.622,0.785,0.48,0.885,0.035,0.029,0.728,0.77,0.716,0
629,2012,England,Hospital,438,56,0.128,0.911,0.9,0.109,0.673,0.218,0.055,0.382,0.309,0.255,0,2.3,1.4,0.9,0,6.5,6.4,3.7,0.109,0.447,0.289,0.289,0.237,0.074,0.25,0.17,0.189,0.061,0.115,0.941,0.898,0.768,0.695,0.669,0.334,0.874,0.287,0.107,0.517,0.887,0.619,0.073
630,2012,England,Hospital,64,11,0.172,1,0.75,0,0.818,0.182,0.1,0.2,0.4,0.3,0,3.4,0.8,0.8,1.3,7,7,5.9,0.2,0,0,0,0,0.091,0,0.273,0.364,0,0.182,0.779,0.417,0.709,1,1,0.627,1,0.083,0.513,0.365,1,0.779,0
631,2012,England,Hospital,252,45,0.179,1,0.795,0.067,0.622,0.311,0.068,0.318,0.409,0.205,0,2.8,0.3,0.6,0.5,7,6.7,3.6,0.267,0.531,0.094,0.5,0.25,0.093,0.75,0.875,0.9,0.12,0.273,0.923,0.701,0.535,0.701,0.735,0.309,0.708,0.267,0.217,0.344,0.754,0.732,0.022
632,2012,England,Hospital,349,39,0.112,0.949,0.946,0,0.865,0.135,0,0.282,0.487,0.231,0,2.7,0.6,0.8,2.2,6.5,6.2,4.7,0.237,0.259,0.111,0.185,0.111,0.026,0,0,0.088,0.097,0.118,0.854,0.658,0.67,0.877,0.704,0.29,0.953,0.123,0.152,0.471,0.748,0.649,0
633,2012,England,Hospital,912,168,0.184,0.893,0.882,0.036,0.677,0.287,0.096,0.283,0.325,0.277,0.018,1.8,0.8,0.5,0.3,6.7,6,3.6,0.222,0.5,0.339,0.286,0.268,0.078,0.111,0.05,0.132,0.066,0.204,0.915,0.833,0.76,0.801,0.842,0.461,0.882,0.2,0.142,0.524,0.849,0.763,0.03
634,2012,England,Hospital,220,32,0.145,0.719,0.581,0.097,0.645,0.258,0.267,0.233,0.267,0.133,0.1,4.6,1.7,0.3,4.8,6.9,6.9,4.5,0.156,0.565,0.261,0.435,0.435,0.107,0.333,0.385,0.385,0.263,0.25,0.827,0.767,0.605,0.856,0.776,0.328,0.775,0.201,0.192,0.72,0.845,0.554,0.323
635,2012,England,Hospital,160,20,0.125,0.9,1,0,0.8,0.2,0.05,0.45,0.3,0.15,0.05,0.8,0.7,0.3,1.9,6.8,5.8,3.3,0.105,0.933,0.333,0.867,0.467,0.1,0,0.167,0.167,0.167,0.5,0.881,0.668,0.178,0.718,1,0.111,0.458,0.167,0.492,0.52,0.744,0.178,0
636,2012,England,Hospital,623,99,0.159,0.727,0.753,0.061,0.646,0.293,0.102,0.327,0.388,0.184,0,0.8,0,0,0.2,6.8,6.7,3.4,0.237,0.645,0.526,0.329,0.408,0.153,0.267,0.204,0.235,0.192,0.263,0.79,0.689,0.615,0.722,0.834,0.492,0.895,0.4,0.312,0.529,0.832,0.664,0.02
637,2012,England,Site,451.5,56,0.124,0.857,0.729,0.089,0.661,0.25,0.018,0.4,0.327,0.255,0,1.9,0.6,1.1,0,6.7,5.8,4.6,0.482,0.216,0.108,0.108,0.135,0.185,0.5,0.712,0.712,0.146,0.2,0.933,0.665,0.659,0.814,0.829,0.434,0.698,0.335,0.188,0.483,0.73,0.602,0
638,2012,England,Hospital,611,74,0.121,0.865,0.918,0.027,0.699,0.274,0.041,0.315,0.452,0.192,0,1.2,0.4,0.1,0.2,6.9,6.4,4.2,0.247,0.519,0.389,0.296,0.333,0.058,0.333,0.185,0.231,0.062,0.246,0.969,0.686,0.597,0.544,0.882,0.372,0.87,0.155,0.066,0.553,0.644,0.462,0.014
639,2012,England,Hospital,129,14,0.109,0.929,0.929,0,0.786,0.214,0.071,0.286,0.357,0.286,0,5.6,3.9,0.6,0.4,7,7,5.4,0.786,0.182,0.091,0.091,0.091,0,0.667,0.636,0.636,0.1,0.143,1,0.891,0.512,1,1,0.894,1,0.633,0.131,0.407,1,0.785,0
640,2012,England,Hospital,796,104,0.131,0.962,0.641,0.069,0.647,0.284,0.062,0.361,0.402,0.175,0,0.7,0.8,0.1,0.3,6.7,6.4,4.1,0.272,0.359,0.205,0.218,0.231,0.135,0.357,0.149,0.158,0.154,0.211,0.879,0.856,0.784,0.943,0.907,0.581,0.919,0.191,0.176,0.753,0.933,0.857,0.087
641,2012,England,Hospital,397,60,0.151,0.95,0.862,0.051,0.593,0.356,0.069,0.293,0.345,0.276,0.017,0.2,0.4,0.8,0.6,6.9,6.7,4.3,0.211,0.366,0.293,0.171,0.195,0.068,0.5,0.086,0.103,0.043,0.176,0.978,0.907,0.839,0.92,0.935,0.452,0.967,0.108,0.264,0.726,0.97,0.922,0
642,2012,England,Hospital,253,38,0.15,0.895,0.861,0.079,0.632,0.289,0.053,0.263,0.526,0.132,0.026,3.3,1,1.6,0.8,6.7,6.2,4.5,0.211,0.138,0.069,0.069,0.138,0.105,0.667,0.206,0.206,0.069,0.125,0.923,0.872,1,1,1,0.268,0.923,0,0,0.791,1,0.761,0
643,2012,England,Hospital,485,90,0.186,0.367,0.941,0.048,0.881,0.071,0.036,0.361,0.446,0.157,0,1.4,0.3,0.7,0.5,6.8,6.6,4.2,0.198,0.425,0.151,0.315,0.192,0.071,0.5,0.214,0.238,0.125,0.24,0.885,0.55,0.605,0.782,0.888,0.29,0.865,0.22,0.203,0.438,0.751,0.756,0.024
644,2012,England,Hospital,139,15,0.108,0,0.8,0.071,0.857,0.071,0,0.733,0.2,0.067,0,5,4.8,2.7,2.1,7,7,3.9,0.333,0.357,0.214,0.357,0.357,0.067,1,0.4,0.4,0,0.2,0.678,0.811,0.811,1,0.665,0.313,1,0,0.149,0.649,0.313,1,0
645,2012,England,Site,1076,136,0.126,0.89,0.844,0.126,0.659,0.215,0.06,0.346,0.421,0.158,0.015,1.1,0.5,0.3,0.1,6.7,6.4,3.5,0.338,0.434,0.264,0.255,0.226,0.134,0.222,0.466,0.534,0.063,0.176,0.861,0.779,0.739,0.878,0.795,0.573,0.911,0.213,0.216,0.585,0.909,0.798,0.074
646,2012,England,Hospital,350,49,0.14,0.531,1,0.184,0.755,0.061,0.083,0.333,0.5,0.083,0,1.4,0.9,0.6,0.1,6.7,6.5,3.8,0.188,0.263,0.158,0.132,0.132,0.104,0.75,0.116,0.116,0.148,0.17,0.71,1,1,1,0.399,0,0.71,0,0.601,0.421,1,0.29,0
647,2012,England,Hospital,322,48,0.149,0.667,0.826,0.104,0.708,0.188,0.021,0.34,0.553,0.085,0,1.5,0.4,0.5,0.3,6.6,6.2,3.4,0.289,0.541,0.243,0.514,0.243,0.043,1,0.256,0.302,0.189,0.311,0.792,0.604,0.668,0.701,0.726,0.258,0.688,0.33,0.346,0.645,0.801,0.514,0
648,2012,England,Hospital,248,54,0.218,0.296,0.722,0.13,0.667,0.204,0.02,0.314,0.51,0.137,0.02,2.4,1.1,0.5,0.4,6.8,6.2,3.1,0.37,0.535,0.326,0.302,0.233,0.074,1,0.407,0.463,0.135,0.25,0.877,0.548,0.412,0.532,0.792,0.308,0.71,0.246,0.307,0.474,0.788,0.586,0.056
649,2012,England,Hospital,336,56,0.167,0.786,0.706,0.13,0.741,0.13,0.127,0.455,0.164,0.218,0.036,1,0.4,0.9,1.3,6.9,6.8,4.3,0.255,0.457,0.343,0.314,0.371,0.127,0,0.17,0.189,0.063,0.216,0.848,0.731,0.748,0.767,0.793,0.414,0.787,0.43,0.296,0.581,0.895,0.628,0.218
650,2012,England,Hospital,195,25,0.128,0.92,0.84,0.08,0.8,0.12,0.04,0.56,0.28,0.12,0,1.8,1.2,0.5,0.7,6.9,7,5.3,0.24,0.389,0.222,0.222,0.111,0.08,0.5,0.32,0.32,0.222,0.167,0.814,0.728,0.901,0.853,1,0.381,1,0.255,0.094,0.55,0.739,0.551,0
651,2012,England,Hospital,347,43,0.124,0.977,0.829,0.023,0.674,0.302,0.186,0.256,0.395,0.163,0,1.4,0.6,0.2,1,6.8,6.2,4,0.14,0.471,0.265,0.265,0.265,0.07,0.333,0.186,0.209,0.037,0.103,0.74,0.602,0.55,0.477,0.759,0.414,0.768,0.294,0,0.545,0.715,0.591,0
652,2012,England,Hospital,298,39,0.131,0.949,0.923,0.026,0.641,0.333,0,0.378,0.351,0.27,0,0,0,0,0,6.7,6.6,4.2,0.333,0.037,0,0.037,0,0.154,0.2,0.282,0.333,0.231,0.118,0.919,0.555,0.789,0.744,0.848,0.609,0.861,0.13,0.222,0.513,0.883,0.963,0
653,2012,England,Hospital,237,41,0.173,0.951,0.744,0.205,0.667,0.128,0.075,0.375,0.4,0.15,0,0.7,0.2,1.8,0.2,6.9,6.9,4.8,0.4,0.273,0.152,0.182,0.121,0.275,1,0.525,0.675,0.147,0.275,0.957,0.746,0.668,0.609,0.939,0.501,1,0.179,0.248,0.494,0.719,0.746,0.073
654,2012,England,Hospital,190,24,0.126,1,0.87,0.087,0.696,0.217,0,0.375,0.208,0.375,0.042,4.7,1.4,1.9,0,6.9,6.9,5,0.208,0.143,0.071,0.071,0.071,0.083,0.5,0.333,0.375,0.1,0.182,1,1,1,1,1,0.525,1,0.07,0.222,0.707,0.824,0.818,0
655,2012,England,Hospital,322,42,0.13,0.976,0.786,0.048,0.881,0.071,0.071,0.31,0.476,0.143,0,2.3,0.7,0.3,2.5,7,7,3.9,0.143,0.094,0.031,0.063,0.063,0.071,0.667,0.231,0.231,0.122,0.238,0.794,0.662,0.794,0.849,0.819,0.554,0.794,0.219,0.254,0.793,1,0.687,0
656,2012,England,Site,344,52,0.151,0.962,0.902,0.135,0.692,0.173,0.038,0.346,0.404,0.212,0,0.5,0.2,0,0.1,6.5,5.8,4.9,0.192,0.313,0.188,0.188,0.125,0.077,0.5,0.096,0.096,0.043,0.184,0.676,0.612,0.479,0.942,0.804,0.553,0.941,0.245,0.452,0.33,0.837,0.754,0.02
657,2012,England,Site,759,163,0.215,0.62,0.783,0.101,0.658,0.241,0.088,0.421,0.346,0.132,0.013,1.5,0.5,0.5,0.3,6.9,6.4,3.5,0.302,0.444,0.341,0.254,0.31,0.075,0.5,0.243,0.351,0.057,0.194,0.825,0.822,0.766,0.758,0.926,0.528,0.879,0.353,0.298,0.535,0.843,0.669,0.112
658,2012,England,Hospital,242,50,0.207,0.82,0.932,0.06,0.68,0.26,0.041,0.408,0.408,0.122,0.02,1.9,0.8,0.4,1.7,6.5,5.5,4.1,0.36,0.471,0.324,0.294,0.176,0.04,1,0.022,0.522,0.147,0.14,1,0.609,0.545,0.932,1,0.465,0.686,0.116,0.339,0.638,0.694,0.703,0
659,2012,England,Hospital,210,25,0.119,0.84,0.783,0.08,0.72,0.2,0.12,0.2,0.4,0.28,0,1.5,0.8,0.3,2,6.6,6.5,4,0.4,0.389,0.333,0.056,0.111,0.04,1,0.44,0.56,0.214,0.227,0.79,0.584,0.67,0.801,1,0.495,0.67,0.11,0.216,0.781,0.914,0.535,0
660,2012,England,Hospital,412,61,0.148,0.869,0.842,0.052,0.655,0.293,0.035,0.246,0.509,0.175,0.035,1.7,0.6,0.6,0.7,6.5,6.2,4.4,0.281,0.447,0.319,0.191,0.17,0,0.875,0.241,0.379,0.063,0.13,0.747,0.921,0.458,0.904,1,0.572,0.825,0.201,0.104,0.428,0.83,0.804,0.017
661,2012,England,Hospital,422,58,0.137,0.81,0.825,0.089,0.643,0.268,0.036,0.393,0.464,0.107,0,1.6,0.6,0.7,0.9,7,6.7,3.9,0.263,0.537,0.278,0.352,0.259,0.155,0.556,0.281,0.298,0.095,0.327,0.73,0.53,0.516,0.781,0.796,0.415,0.764,0.396,0.249,0.429,0.716,0.492,0
662,2012,England,Site,1061,143,0.135,0.972,0.735,0.085,0.606,0.31,0.042,0.401,0.373,0.176,0.007,2.3,0.6,0.3,1.2,6.8,6.5,3.8,0.312,0.255,0.184,0.133,0.092,0.121,0.588,0.207,0.304,0.123,0.199,0.918,0.825,0.789,0.837,0.868,0.525,0.934,0.183,0.268,0.562,0.843,0.726,0.014
663,2012,England,Hospital,495,72,0.145,0.958,0.841,0.042,0.718,0.239,0.087,0.319,0.42,0.174,0,1.3,0.7,0.5,0.1,6.5,5.8,2.7,0.279,0.455,0.255,0.327,0.309,0.057,0.25,0.159,0.188,0.2,0.215,0.833,0.813,0.725,0.793,0.883,0.359,0.794,0.182,0.24,0.524,0.852,0.683,0.014
664,2012,England,Hospital,339,67,0.198,0.881,0.879,0.209,0.567,0.224,0.149,0.343,0.328,0.164,0.015,1.9,0.8,0.7,0.1,6.8,6.3,3.3,0.364,0.509,0.321,0.283,0.302,0.104,0.571,0.104,0.119,0.098,0.194,0.965,0.91,0.855,0.849,0.822,0.499,0.775,0.212,0.286,0.432,0.744,0.748,0
665,2012,England,Hospital,131,25,0.191,1,0.88,0.042,0.75,0.208,0.12,0.28,0.48,0.12,0,1.6,0.6,0.6,0.3,6.8,6.8,4.8,0.125,0.389,0.278,0.222,0.222,0.04,1,0,0.04,0.087,0.087,1,1,0.513,1,0.705,0.209,0.819,0.136,0,0.84,0.819,0.835,0
666,2012,England,Hospital,741,136,0.184,0.75,0.931,0.152,0.591,0.258,0.09,0.466,0.211,0.233,0,0.7,0.5,0,0.1,6.8,5.4,3.6,0.195,0.506,0.26,0.377,0.312,0.112,0.462,0.856,0.97,0.071,0.214,0.837,0.576,0.577,0.878,0.797,0.4,0.847,0.225,0.187,0.631,0.87,0.612,0
667,2012,England,Hospital,355,63,0.177,0.794,0.797,0.032,0.841,0.127,0.081,0.452,0.339,0.129,0,0.6,0.1,0.1,0.1,6.8,6.2,3.7,0.368,0.553,0.426,0.319,0.447,0.148,0,0.492,0.644,0.094,0.133,0.802,0.72,0.64,0.852,0.549,0.621,0.849,0.211,0.141,0.562,0.739,0.775,0
668,2012,England,Hospital,318,56,0.176,0.768,0.556,0,0.473,0.527,0.109,0.418,0.291,0.145,0.036,1,0.5,0.3,0.2,6.5,5.8,3.9,0.245,0.422,0.244,0.289,0.244,0.091,0.5,0.873,0.945,0.083,0.204,0.846,0.645,0.605,0.68,0.758,0.352,0.702,0.099,0.108,0.63,0.775,0.437,0.255
669,2012,England,Hospital,255,46,0.18,0.957,0.756,0.109,0.609,0.283,0.111,0.222,0.289,0.356,0.022,3.3,0.5,3.9,0.4,6.8,6.8,4.2,0.261,0.421,0.263,0.184,0.184,0.044,0.5,0.356,0.489,0.05,0.109,0.698,0.709,0.278,0.811,0.822,0.338,0.9,0.244,0.134,0.637,0.958,0.694,0.023
670,2012,England,Hospital,309,41,0.133,0.976,0.897,0.049,0.512,0.439,0.077,0.41,0.385,0.077,0.051,3.4,1.1,0.6,0.2,7,6.8,4.3,0.25,0.528,0.389,0.25,0.222,0.073,0.5,0.25,0.3,0.143,0.211,0.771,0.63,0.477,0.759,0.846,0.434,0.689,0.241,0.208,0.551,0.839,0.65,0.024
671,2012,England,Site,573,82,0.143,0.805,0.913,0.074,0.716,0.21,0.076,0.304,0.468,0.127,0.025,1.9,0.7,0.3,0.1,6.6,6.4,4.3,0.35,0.357,0.171,0.229,0.186,0.134,0.455,0.679,0.815,0.101,0.3,0.833,0.677,0.635,0.814,0.813,0.402,0.866,0.183,0.194,0.605,0.727,0.631,0
672,2012,England,Hospital,453,88,0.194,0.773,0.872,0.057,0.795,0.148,0.068,0.318,0.42,0.193,0,1.3,0.3,0.8,0.2,6.9,6.5,4.2,0.136,0.388,0.224,0.313,0.224,0.069,0.75,0.069,0.08,0.041,0.186,0.963,0.826,0.619,0.815,0.911,0.54,0.962,0.221,0.184,0.398,0.81,0.466,0.125
673,2012,England,Hospital,141,18,0.128,0.833,0.941,0.056,0.667,0.278,0,0.235,0.471,0.294,0,5.5,2.7,0.4,1.3,6.9,6.9,4,0.444,0.308,0.231,0.154,0.154,0.056,1,0.111,0.111,0.111,0.111,1,1,1,0.8486,1,0.507,1,0,0,1,1,0.749,0
674,2012,England,Hospital,546,100,0.183,0.98,0.896,0.071,0.667,0.263,0.063,0.158,0.505,0.274,0,0.5,0.3,0.1,0.3,6.7,6.6,5.2,0.2,0.343,0.229,0.171,0.129,0.05,0.4,0.194,0.214,0.044,0.175,0.903,0.759,0.864,0.715,0.903,0.434,0.881,0.145,0.101,0.497,0.824,0.77,0.01
675,2012,England,Hospital,360,52,0.144,0.981,0.94,0.077,0.577,0.346,0.02,0.294,0.431,0.235,0.02,1,0.3,0.1,0.1,6.9,5.2,2.9,0.49,0.55,0.35,0.4,0.4,0.02,0,0.078,0.078,0.05,0.24,1,0.883,0.865,0.925,1,0.735,0.95,0.249,0.293,0.739,0.952,0.643,0.019
676,2012,England,Hospital,49,5,0.102,1,0,0,1,0,0,0.333,0,0.667,0,16.5,0,0,0,6.2,6,5,0,0.5,0.5,0,0,0.2,0,0,0,0,0,1,1,1,1,1,0.651,1,0,0,0,0.494,0.647,0
677,2012,England,Hospital,349,53,0.152,0.906,0.889,0.125,0.563,0.313,0.058,0.404,0.346,0.173,0.019,1.8,0.9,0.8,0.3,7,6.9,4.3,0.327,0.333,0.128,0.256,0.205,0.173,0.889,0.75,0.923,0.118,0.16,0.844,0.835,0.716,0.774,0.943,0.644,0.956,0.228,0.092,0.847,0.865,0.791,0
678,2012,England,Hospital,46,14,0.304,1,0.667,0.071,0.786,0.143,0,0.143,0.571,0.286,0,2.9,1.3,0.1,0.6,6.3,6,5.1,0.286,0.222,0.222,0,0.111,0.214,0.667,0.214,0.286,0,0.143,1,1,0,1,1,1,1,1,0,0,1,0,0
679,2012,England,Hospital,444,80,0.18,0.988,0.84,0.113,0.65,0.238,0.091,0.299,0.429,0.182,0,2.5,0.4,0.2,0.3,6.5,6.2,4,0.354,0.254,0.159,0.143,0.143,0.15,0.667,0.372,0.385,0.115,0.316,0.782,0.698,0.677,0.784,0.882,0.548,0.923,0.177,0.104,0.693,0.851,0.678,0.013
680,2012,England,Hospital,329,47,0.143,0.83,0.878,0.067,0.4,0.533,0.043,0.239,0.5,0.196,0.022,1.8,0.6,0.8,0.7,6.4,6.4,4.7,0.348,0.389,0.222,0.25,0.139,0.087,0.75,0.935,0.935,0.108,0.122,0.862,0.696,0.661,0.859,1,0.423,0.823,0.112,0.344,0.528,0.933,0.751,0
681,2012,England,Hospital,259,27,0.104,0.889,0.947,0.077,0.692,0.231,0.077,0.115,0.654,0.154,0,4.4,1,1.4,1,6.6,5.9,3.5,0.185,0.231,0,0.231,0.077,0,0,0,0,0,0,1,0.645,0.645,0.659,1,0.328,0.853,0.208,0.208,0.328,1,0.853,0
682,2012,England,Hospital,592,63,0.106,0.841,0.586,0.19,0.587,0.222,0.097,0.387,0.355,0.113,0.048,1.1,0.4,0.6,1.1,6.8,6.1,2.8,0.281,0.489,0.319,0.277,0.362,0.238,0.917,0.206,0.206,0.061,0.26,0.871,0.976,0.731,0.855,0.924,0.561,0.905,0.254,0.432,0.721,0.917,0.768,0.081
683,2012,England,Hospital,706,52,0.074,0.865,0.881,0.078,0.627,0.294,0.157,0.373,0.294,0.157,0.02,3.2,1.4,0.8,0,6.3,6.3,3,0.551,0.571,0.452,0.333,0.381,0.02,0,0.118,0.333,0.133,0.196,0.961,0.716,0.862,0.841,0.678,0.581,0.782,0.134,0.271,0.471,0.799,0.727,0
